Title,URL,Time Published,Authors,Summary,Banner Image,Source,Category Within Source,Source Domain,Topics,Overall Sentiment Score,Overall Sentiment Label,Ticker Sentiment
StockNews.com Announces Hold Rating for Archer-Daniels-Midland Following Impressive Q1 Earnings Results,https://beststocks.com/stocknews-com-announces-hold-rating-for-archer-dan/,20230519T032053,['Elaine Mendonça'],StockNews.com Announces Hold Rating for Archer-Daniels-Midland ... Best Stocks ...,https://beststocks.com/wp-content/plugins/BestStocks-Premium-Components/public/images/0.png,Stocknews.com,n/a,beststocks.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.459462'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.938793'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",0.343199,Somewhat-Bullish,"[{'ticker': 'ADM', 'relevance_score': '0.671726', 'ticker_sentiment_score': '0.462117', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'BCS', 'relevance_score': '0.04872', 'ticker_sentiment_score': '-0.016893', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JPM', 'relevance_score': '0.04872', 'ticker_sentiment_score': '-0.016893', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MS', 'relevance_score': '0.04872', 'ticker_sentiment_score': '-0.016893', 'ticker_sentiment_label': 'Neutral'}]"
StockNews.com Issues 'Hold' Rating on Ameren Shares: Robust Growth Continues Amid Strong Earnings and Revenue Figures,https://beststocks.com/stocknews-com-issues-hold-rating-on-ameren-share/,20230519T031951,['Yasmim Mendonça'],StockNews.com Issues 'Hold' Rating on Ameren Shares: Robust ... Best Stocks ...,https://beststocks.com/wp-content/plugins/BestStocks-Premium-Components/public/images/0.png,Stocknews.com,n/a,beststocks.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.962106'}, {'topic': 'Earnings', 'relevance_score': '0.77141'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",0.275316,Somewhat-Bullish,"[{'ticker': 'AILLN', 'relevance_score': '0.059341', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AEE', 'relevance_score': '0.794311', 'ticker_sentiment_score': '0.454868', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'NGS', 'relevance_score': '0.059341', 'ticker_sentiment_score': '0.04199', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WFC', 'relevance_score': '0.059341', 'ticker_sentiment_score': '0.04199', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JPM', 'relevance_score': '0.059341', 'ticker_sentiment_score': '0.04199', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MS', 'relevance_score': '0.059341', 'ticker_sentiment_score': '0.04199', 'ticker_sentiment_label': 'Neutral'}]"
Renowned Equities Researchers at StockNews.com Assumption of Coverage on Adecoagro Sends Shockwaves Through International Financial Community,https://beststocks.com/renowned-equities-researchers-at-stocknews-com-ass/,20230519T030613,['Elaine Mendonça'],Renowned Equities Researchers at StockNews.com Assumption of ... Best Stocks ...,https://beststocks.com/wp-content/plugins/BestStocks-Premium-Components/public/images/0.png,Stocknews.com,n/a,beststocks.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Earnings', 'relevance_score': '0.818451'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",0.199,Somewhat-Bullish,"[{'ticker': 'AGRO', 'relevance_score': '0.533842', 'ticker_sentiment_score': '0.182629', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JPM', 'relevance_score': '0.048425', 'ticker_sentiment_score': '-0.051746', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MS', 'relevance_score': '0.048425', 'ticker_sentiment_score': '-0.000996', 'ticker_sentiment_label': 'Neutral'}]"
StockNews.com Recommends Buying British American Tobacco for Long-Term Investment Opportunities despite Regulatory Concerns,https://beststocks.com/stocknews-com-recommends-buying-british-american-t/,20230519T024250,['Elaine Mendonça'],StockNews.com Recommends Buying British American Tobacco for ... Best Stocks ...,https://beststocks.com/wp-content/plugins/BestStocks-Premium-Components/public/images/0.png,Stocknews.com,n/a,beststocks.com,"[{'topic': 'Finance', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.990999'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",0.28169,Somewhat-Bullish,"[{'ticker': 'BTI', 'relevance_score': '0.57127', 'ticker_sentiment_score': '0.416039', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'JPM', 'relevance_score': '0.170878', 'ticker_sentiment_score': '0.102086', 'ticker_sentiment_label': 'Neutral'}]"
"Robert Kiyosaki Hints At Economic Crash Landing - iShares Gold Trust Shares of the iShares Gold Trust  ( ARCA:IAU ) , SPDR Gold Trust  ( ARCA:GLD ) ",https://www.benzinga.com/news/23/05/32479756/rich-dad-poor-dad-author-hints-crash-landing-a-possibility-for-the-economy-i-hope-i-am-wrong-yet-tha,20230519T023816,['Bhavik Nair'],"""Rich Dad, Poor Dad"" author Robert Kiyosaki has once again reiterated his bullish take on assets like gold, silver and Bitcoin BTC/USD, saying they are the best hedge against corruption and incompetence. ""SOFT LANDiNG? HARD LANDING? Or CRASH LANDING? I say crash landing.",https://cdn.benzinga.com/files/images/story/2023/Robert_Kiyosaki_Wikimedia_Commons_4.jpeg?width=1200&height=800&fit=crop,Benzinga,News,www.benzinga.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.890401'}, {'topic': 'Finance', 'relevance_score': '1.0'}]",-0.085313,Neutral,"[{'ticker': 'JPM', 'relevance_score': '0.102013', 'ticker_sentiment_score': '0.070222', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'C', 'relevance_score': '0.102013', 'ticker_sentiment_score': '-0.091854', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CRYPTO:BTC', 'relevance_score': '0.391923', 'ticker_sentiment_score': '0.142912', 'ticker_sentiment_label': 'Neutral'}]"
Analysts at StockNews.com Begin Coverage on Capital One Financial  ( NYSE:COF )  with a Hold Rating,https://beststocks.com/analysts-at-stocknews-com-begin-coverage-on-capita/,20230519T014022,['Elaine Mendonça'],Analysts at StockNews.com Begin Coverage on Capital One ... Best Stocks ...,https://beststocks.com/wp-content/plugins/BestStocks-Premium-Components/public/images/0.png,Stocknews.com,n/a,beststocks.com,"[{'topic': 'Earnings', 'relevance_score': '0.972476'}, {'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.998356'}]",0.157964,Somewhat-Bullish,"[{'ticker': 'BCS', 'relevance_score': '0.052112', 'ticker_sentiment_score': '0.073947', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'C', 'relevance_score': '0.052112', 'ticker_sentiment_score': '0.073947', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'COF', 'relevance_score': '0.527831', 'ticker_sentiment_score': '0.220355', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JPM', 'relevance_score': '0.104002', 'ticker_sentiment_score': '0.0509', 'ticker_sentiment_label': 'Neutral'}]"
Applied Materials  ( AMAT )  Q2 2023 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2023/05/18/applied-materials-amat-q2-2023-earnings-call-trans/,20230519T013027,['Motley Fool Transcribing'],"AMAT earnings call for the period ending March 31, 2023.",https://g.foolcdn.com/misc-assets/fool-transcripts-logo.png,Motley Fool,n/a,www.fool.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '1.0'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",0.293337,Somewhat-Bullish,"[{'ticker': 'EVR', 'relevance_score': '0.004624', 'ticker_sentiment_score': '0.093768', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMAT', 'relevance_score': '0.032363', 'ticker_sentiment_score': '0.177972', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'BCS', 'relevance_score': '0.004624', 'ticker_sentiment_score': '0.145538', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'C', 'relevance_score': '0.004624', 'ticker_sentiment_score': '0.151758', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'BAC', 'relevance_score': '0.004624', 'ticker_sentiment_score': '0.145538', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'QCOM', 'relevance_score': '0.004624', 'ticker_sentiment_score': '0.091255', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WFC', 'relevance_score': '0.004624', 'ticker_sentiment_score': '0.151758', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JPM', 'relevance_score': '0.004624', 'ticker_sentiment_score': '0.145538', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GS', 'relevance_score': '0.004624', 'ticker_sentiment_score': '0.151758', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Scoop: Janet Yellen's private debt ceiling warning to Wall Street,https://www.axios.com/2023/05/19/janet-yellen-debt-ceiling-wall-street-bankers,20230519T005926,"['Hans Nichols', 'https://www.axios.com/authors/hnichols']",Janet Yellen's private debt ceiling warning to Wall Street ...,https://images.axios.com/buMc2iM6HjxVUGNwr1-3726FDG0=/0x0:5434x3057/1920x1080/2023/05/19/1684455009493.jpg?w=1920,Axios,Markets,www.axios.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",-0.210444,Somewhat-Bearish,"[{'ticker': 'GETY', 'relevance_score': '0.075635', 'ticker_sentiment_score': '0.065619', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JPM', 'relevance_score': '0.075635', 'ticker_sentiment_score': '-0.124001', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CTYP', 'relevance_score': '0.075635', 'ticker_sentiment_score': '0.065619', 'ticker_sentiment_label': 'Neutral'}]"
"Peter Thiel Appeared To Meet With Jeffrey Epstein, Report Says-Latest Billionaire With Epstein Ties",https://www.forbes.com/sites/antoniopequenoiv/2023/05/18/peter-thiel-appeared-to-meet-with-jeffrey-epstein-report-says-latest-billionaire-with-epstein-ties/,20230519T003328,['Antonio Pequeño IV'],Records show the venture capitalist was scheduled to meet with Epstein on multiple occasions in 2014.,"https://imageio.forbes.com/specials-images/imageserve/6466c38ea5be0b0ec048c0a0/0x0.jpg?format=jpg&crop=1674,1116,x0,y0,safe&width=1200",Forbes,Business,www.forbes.com,"[{'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}]",-0.160756,Somewhat-Bearish,"[{'ticker': 'PYPL', 'relevance_score': '0.072655', 'ticker_sentiment_score': '-0.020237', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.072655', 'ticker_sentiment_score': '-0.045627', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.072655', 'ticker_sentiment_score': '0.073464', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.072655', 'ticker_sentiment_score': '-0.138069', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JPM', 'relevance_score': '0.215574', 'ticker_sentiment_score': '-0.097782', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'H', 'relevance_score': '0.072655', 'ticker_sentiment_score': '-0.045627', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NYT', 'relevance_score': '0.144708', 'ticker_sentiment_score': '-0.018905', 'ticker_sentiment_label': 'Neutral'}]"
StockNews.com Initiates Buy Rating for American Airlines Group: Analyzing Recent Earnings Report,https://beststocks.com/stocknews-com-initiates-buy-rating-for-american-ai/,20230518T231530,['Yasmim Mendonça'],StockNews.com Initiates Buy Rating for American Airlines Group ... Best Stocks ...,https://beststocks.com/wp-content/plugins/BestStocks-Premium-Components/public/images/0.png,Stocknews.com,n/a,beststocks.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.99977'}, {'topic': 'Earnings', 'relevance_score': '0.999954'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",0.148987,Neutral,"[{'ticker': 'BCS', 'relevance_score': '0.042196', 'ticker_sentiment_score': '0.033387', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAL', 'relevance_score': '0.572601', 'ticker_sentiment_score': '0.296003', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JPM', 'relevance_score': '0.042196', 'ticker_sentiment_score': '0.033387', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MS', 'relevance_score': '0.042196', 'ticker_sentiment_score': '0.033387', 'ticker_sentiment_label': 'Neutral'}]"
StockNews.com issues 'hold' rating for Rapid7 following impressive quarterly earnings results,https://beststocks.com/stocknews-com-issues-hold-rating-for-rapid7-foll/,20230518T211335,['Elaine Mendonça'],StockNews.com issues 'hold' rating for Rapid7 following impressive ... Best Stocks ...,https://beststocks.com/wp-content/plugins/BestStocks-Premium-Components/public/images/0.png,Stocknews.com,n/a,beststocks.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.929393'}, {'topic': 'Earnings', 'relevance_score': '0.875462'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",0.178264,Somewhat-Bullish,"[{'ticker': 'CCORF', 'relevance_score': '0.053509', 'ticker_sentiment_score': '0.004', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JPM', 'relevance_score': '0.053509', 'ticker_sentiment_score': '0.137014', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MS', 'relevance_score': '0.053509', 'ticker_sentiment_score': '0.16073', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'RPD', 'relevance_score': '0.772973', 'ticker_sentiment_score': '0.323798', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"StockNews.com Initiates Coverage on BP with a 'Buy' Rating, Signifying Strong Potential for Long-Term Growth and Diversified Income Streams",https://beststocks.com/stocknews-com-initiates-coverage-on-bp-with-a-buy/,20230518T205347,['Roberto Liccardo'],StockNews.com Initiates Coverage on BP with a 'Buy' Rating ... Best Stocks ...,https://beststocks.com/wp-content/plugins/BestStocks-Premium-Components/public/images/0.png,Stocknews.com,n/a,beststocks.com,"[{'topic': 'Energy & Transportation', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.997405'}]",0.374696,Bullish,"[{'ticker': 'BP', 'relevance_score': '0.645744', 'ticker_sentiment_score': '0.532279', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'JPM', 'relevance_score': '0.056808', 'ticker_sentiment_score': '0.094932', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MS', 'relevance_score': '0.056808', 'ticker_sentiment_score': '0.170014', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
StockNews.com Issues Negative Rating for WEC Energy Group Despite Q1 Earnings Exceeding Expectations,https://beststocks.com/stocknews-com-issues-negative-rating-for-wec-energ/,20230518T202210,['Yasmim Mendonça'],StockNews.com Issues Negative Rating for WEC Energy Group ... Best Stocks ...,https://beststocks.com/wp-content/plugins/BestStocks-Premium-Components/public/images/0.png,Stocknews.com,n/a,beststocks.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.918141'}, {'topic': 'Earnings', 'relevance_score': '0.94762'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",0.158622,Somewhat-Bullish,"[{'ticker': 'BAC', 'relevance_score': '0.056275', 'ticker_sentiment_score': '0.116001', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WEC', 'relevance_score': '0.562529', 'ticker_sentiment_score': '0.294738', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JPM', 'relevance_score': '0.056275', 'ticker_sentiment_score': '0.116001', 'ticker_sentiment_label': 'Neutral'}]"
"StockNews.com Issues Sell Rating on Wayfair, Citing Challenging Environment for Online Home Furnishing Retailer",https://beststocks.com/stocknews-com-issues-sell-rating-on-wayfair-citin/,20230518T201514,['Roberto Liccardo'],"StockNews.com Issues Sell Rating on Wayfair, Citing Challenging ... Best Stocks ...",https://beststocks.com/wp-content/plugins/BestStocks-Premium-Components/public/images/0.png,Stocknews.com,n/a,beststocks.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.962106'}, {'topic': 'Earnings', 'relevance_score': '0.938793'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",0.181867,Somewhat-Bullish,"[{'ticker': 'JPM', 'relevance_score': '0.072217', 'ticker_sentiment_score': '0.052492', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MS', 'relevance_score': '0.072217', 'ticker_sentiment_score': '0.052492', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'W', 'relevance_score': '0.585334', 'ticker_sentiment_score': '0.269696', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Yellen warns bank CEOs of 'severe' economic consequences if debt ceiling isn't addressed | Business,https://www.cnn.com/2023/05/18/economy/yellen-bank-ceos-debt-ceiling-meeting/index.html,20230518T201200,['Matt Egan'],Yellen warns bank CEOs of 'severe' economic consequences if debt ceiling isn't addressed ...,"https://media.cnn.com/api/v1/images/stellar/prod/230518160425-janet-yellen-0411.jpg?c=16x9&q=w_800,c_fill",CNN,Economy,www.cnn.com,"[{'topic': 'Finance', 'relevance_score': '1.0'}]",-0.129564,Neutral,"[{'ticker': 'BFC', 'relevance_score': '0.175859', 'ticker_sentiment_score': '0.172272', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JPM', 'relevance_score': '0.343279', 'ticker_sentiment_score': '0.121934', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'C', 'relevance_score': '0.175859', 'ticker_sentiment_score': '-0.092155', 'ticker_sentiment_label': 'Neutral'}]"
Looking At MercadoLibre's Recent Unusual Options Activity - MercadoLibre  ( NASDAQ:MELI ) ,https://www.benzinga.com/markets/options/23/05/32475201/looking-at-mercadolibres-recent-unusual-options-activity,20230518T200216,['Benzinga Insights'],"A whale with a lot of money to spend has taken a noticeably bullish stance on MercadoLibre. Looking at options history for MercadoLibre MELI we detected 14 strange trades. If we consider the specifics of each trade, it is accurate to state that 64% of the investors opened trades with bullish ...",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,Markets,www.benzinga.com,"[{'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.266143'}]",0.190306,Somewhat-Bullish,"[{'ticker': 'MELI', 'relevance_score': '0.871674', 'ticker_sentiment_score': '0.281821', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JPM', 'relevance_score': '0.109956', 'ticker_sentiment_score': '-0.133746', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BCS', 'relevance_score': '0.109956', 'ticker_sentiment_score': '-0.133746', 'ticker_sentiment_label': 'Neutral'}]"
JPMorgan investor day should 'reinforce the resiliency' of the megabank: analyst,https://www.marketwatch.com/story/jpmorgan-investor-day-should-reinforce-the-resiliency-of-the-megabank-analyst-c874e190,20230518T195500,['Steve Gelsi'],BofA Securities reiterates buy rating on JPMorgan Chase and says investors may seek clues on potential succession plans for CEO Jamie Dimon.,https://images.mktw.net/im-453911/social,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.98396'}]",0.188019,Somewhat-Bullish,"[{'ticker': 'BAC', 'relevance_score': '0.175221', 'ticker_sentiment_score': '-0.089697', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FRC', 'relevance_score': '0.088147', 'ticker_sentiment_score': '-0.112572', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JPM', 'relevance_score': '0.776667', 'ticker_sentiment_score': '0.17017', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Starbucks Unusual Options Activity For May 18 - Starbucks  ( NASDAQ:SBUX ) ,https://www.benzinga.com/markets/options/23/05/32474895/starbucks-unusual-options-activity-for-may-18,20230518T194617,['Benzinga Insights'],"Someone with a lot of money to spend has taken a bearish stance on Starbucks SBUX. We noticed this today when the big position showed up on publicly available options history that we track here at Benzinga. Whether this is an institution or just a wealthy individual, we don't know.",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,Markets,www.benzinga.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.266143'}, {'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",0.111432,Neutral,"[{'ticker': 'BCS', 'relevance_score': '0.096671', 'ticker_sentiment_score': '-0.128658', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SBUX', 'relevance_score': '0.818461', 'ticker_sentiment_score': '-0.032338', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WFC', 'relevance_score': '0.096671', 'ticker_sentiment_score': '-0.128658', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JPM', 'relevance_score': '0.096671', 'ticker_sentiment_score': '-0.128658', 'ticker_sentiment_label': 'Neutral'}]"
Sen. Warren seeks details on 'troubling' sale of First Republic to JPMorgan,https://www.reuters.com/business/finance/sen-warren-seeks-details-troubling-sale-first-republic-jpmorgan-2023-05-18/,20230518T193800,['Pete Schroeder'],Sen. Warren seeks details on 'troubling' sale of First Republic to ... ...,https://cloudfront-us-east-2.images.arcpublishing.com/reuters/SUSX7O5CCBOHFMQRPO26DGBR5E.jpg,Reuters,Business,www.reuters.com,"[{'topic': 'Finance', 'relevance_score': '1.0'}]",-0.110399,Neutral,"[{'ticker': 'FRC', 'relevance_score': '0.141726', 'ticker_sentiment_score': '-0.062437', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JPM', 'relevance_score': '0.628066', 'ticker_sentiment_score': '-0.250403', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
StockNews.com Initiates 'Buy' Rating on SS&C Technologies: A Strong Buy Opportunity for Investors in the Evolving Finance and Technology Industry,https://beststocks.com/stocknews-com-initiates-buy-rating-on-ssc-techn/,20230518T193438,['Roberto Liccardo'],StockNews.com Initiates 'Buy' Rating on SS&C Technologies: A ... Best Stocks ...,https://beststocks.com/wp-content/plugins/BestStocks-Premium-Components/public/images/0.png,Stocknews.com,n/a,beststocks.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.999995'}]",0.431497,Bullish,"[{'ticker': 'JPM', 'relevance_score': '0.059636', 'ticker_sentiment_score': '0.041005', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SSNC', 'relevance_score': '0.844813', 'ticker_sentiment_score': '0.656854', 'ticker_sentiment_label': 'Bullish'}]"
Alibaba Group  ( BABA )  Q4 2023 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2023/05/18/alibaba-group-baba-q4-2023-earnings-call-transcrip/,20230518T193018,['Motley Fool Transcribing'],"BABA earnings call for the period ending March 31, 2023.",https://g.foolcdn.com/misc-assets/fool-transcripts-logo.png,Motley Fool,n/a,www.fool.com,"[{'topic': 'IPO', 'relevance_score': '0.9545'}, {'topic': 'Economy - Fiscal', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Earnings', 'relevance_score': '1.0'}, {'topic': 'Mergers & Acquisitions', 'relevance_score': '0.576289'}, {'topic': 'Finance', 'relevance_score': '1.0'}]",0.299684,Somewhat-Bullish,"[{'ticker': 'BABA', 'relevance_score': '0.180425', 'ticker_sentiment_score': '0.179809', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'C', 'relevance_score': '0.004789', 'ticker_sentiment_score': '0.24459', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JPM', 'relevance_score': '0.004789', 'ticker_sentiment_score': '0.24459', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MS', 'relevance_score': '0.004789', 'ticker_sentiment_score': '0.24459', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'IDIG', 'relevance_score': '0.033515', 'ticker_sentiment_score': '0.133985', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GS', 'relevance_score': '0.004789', 'ticker_sentiment_score': '0.129647', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CGCO', 'relevance_score': '0.019155', 'ticker_sentiment_score': '0.087006', 'ticker_sentiment_label': 'Neutral'}]"
Synopsys Unusual Options Activity - Synopsys  ( NASDAQ:SNPS ) ,https://www.benzinga.com/markets/options/23/05/32474167/synopsys-unusual-options-activity,20230518T190140,['Benzinga Insights'],"A whale with a lot of money to spend has taken a noticeably bullish stance on Synopsys. Looking at options history for Synopsys SNPS we detected 15 strange trades. If we consider the specifics of each trade, it is accurate to state that 60% of the investors opened trades with bullish ...",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,Markets,www.benzinga.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.266143'}, {'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",0.155648,Somewhat-Bullish,"[{'ticker': 'SNPS', 'relevance_score': '0.807885', 'ticker_sentiment_score': '0.159872', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'WFC', 'relevance_score': '0.115232', 'ticker_sentiment_score': '-0.136083', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JPM', 'relevance_score': '0.115232', 'ticker_sentiment_score': '-0.136083', 'ticker_sentiment_label': 'Neutral'}]"
