Title,URL,Time Published,Authors,Summary,Banner Image,Source,Category Within Source,Source Domain,Topics,Overall Sentiment Score,Overall Sentiment Label,Ticker Sentiment
Is It Time to Sell Nvidia Stock?,https://www.fool.com/investing/2023/05/30/is-it-time-to-sell-nvidia-stock/,20230530T162020,['Neil Rozenbaum'],The stock has skyrocketed in 2023.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F733291%2Fartificial-intelligence-ai-on-cloud-circuit-board.jpg&op=resize&h=340,Motley Fool,n/a,www.fool.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}]",0.0,Neutral,"[{'ticker': 'NVDA', 'relevance_score': '0.983605', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
Nvidia Just Announced More AI News Over the Weekend -- Here Is What Investors Should Know,https://www.fool.com/investing/2023/05/30/nvidia-just-announced-more-ai-news-over-the-weeken/,20230530T161724,['Jose Najarro'],Nvidia continues to show why it holds the AI crown.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F733291%2Fartificial-intelligence-ai-on-cloud-circuit-board.jpg&op=resize&h=340,Motley Fool,n/a,www.fool.com,"[{'topic': 'Manufacturing', 'relevance_score': '1.0'}]",0.215024,Somewhat-Bullish,"[{'ticker': 'NVDA', 'relevance_score': '0.904419', 'ticker_sentiment_score': '0.515084', 'ticker_sentiment_label': 'Bullish'}]"
"Altman, Other AI Experts Say Technology's Risk Of Extinction On Par With Pandemics, Nuclear Catastrophe - Microsoft  ( NASDAQ:MSFT ) , Alphabet  ( NASDAQ:GOOG ) , Alphabet  ( NASDAQ:GOOGL ) ",https://www.benzinga.com/government/23/05/32629103/altman-other-ai-experts-say-technologys-risk-of-extinction-on-par-with-pandemics-nuclear-catastrophe,20230530T161513,['AJ Fabino'],"AI technology's potential risk of extinction to the human species is on par with threats such as pandemics and nuclear catastrophes, according to a joint statement by over 350 notable AI experts, including Sam Altman, CEO of OpenAI, and Kevin Scott, chief technology officer of Microsoft Corp MSFT.","https://cdn.benzinga.com/files/images/story/2023/AI,_artificial_intelligence,_Shutterstock.jpeg?width=1200&height=800&fit=crop",Benzinga,General,www.benzinga.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.360215'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",-0.024249,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.212115', 'ticker_sentiment_score': '-0.158442', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'GOOG', 'relevance_score': '0.313484', 'ticker_sentiment_score': '-0.004588', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.212115', 'ticker_sentiment_score': '-0.134577', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CRYPTO:BTC', 'relevance_score': '0.107016', 'ticker_sentiment_score': '-0.060964', 'ticker_sentiment_label': 'Neutral'}]"
Are You Looking for a Top Momentum Pick? Why Nvidia  ( NVDA )  is a Great Choice,https://www.zacks.com/stock/news/2101536/are-you-looking-for-a-top-momentum-pick-why-nvidia-nvda-is-a-great-choice,20230530T160004,['Zacks Investment Research'],Does Nvidia (NVDA) have what it takes to be a top stock pick for momentum investors? Let's find out.,https://staticx-tuner.zacks.com/images/default_article_images/default7.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Earnings', 'relevance_score': '0.451494'}, {'topic': 'Financial Markets', 'relevance_score': '0.990999'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}]",0.31567,Somewhat-Bullish,"[{'ticker': 'NVDA', 'relevance_score': '0.568953', 'ticker_sentiment_score': '0.404868', 'ticker_sentiment_label': 'Bullish'}]"
"Two Club stocks get Wall Street upgrades, sending shares higher",https://www.cnbc.com/2023/05/30/two-club-stocks-get-wall-street-upgrades-sending-shares-higher-.html,20230530T155435,['Paulina Likos'],"The Investing Club holds its ""Morning Meeting"" every weekday at 10:20 a.m. ET.",https://image.cnbcfm.com/api/v1/image/107248033-16854590783ED1-REQ-053023-MorningMeeting.jpg?v=1685459634&w=600&h=300&vtcrop=y,CNBC,Top News,www.cnbc.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.98396'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",0.262906,Somewhat-Bullish,"[{'ticker': 'AMD', 'relevance_score': '0.227716', 'ticker_sentiment_score': '0.198024', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'STZ', 'relevance_score': '0.437261', 'ticker_sentiment_score': '0.319015', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'META', 'relevance_score': '0.227716', 'ticker_sentiment_score': '0.198024', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.227716', 'ticker_sentiment_score': '0.198024', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'TSLA', 'relevance_score': '0.152983', 'ticker_sentiment_score': '0.148952', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'F', 'relevance_score': '0.227716', 'ticker_sentiment_score': '0.198024', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Why Nvidia, C3.ai, and Qualcomm Stocks Keep Going Up",https://www.fool.com/investing/2023/05/30/why-nvidia-c3ai-and-qualcomm-stocks-keep-going-up/,20230530T155333,['Rich Smith'],There may still be one bargain stock left in AI.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F733291%2Fartificial-intelligence-ai-on-cloud-circuit-board.jpg&op=resize&h=340,Motley Fool,n/a,www.fool.com,"[{'topic': 'Earnings', 'relevance_score': '0.890401'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}]",0.264513,Somewhat-Bullish,"[{'ticker': 'NVDA', 'relevance_score': '0.704114', 'ticker_sentiment_score': '0.387705', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'QCOM', 'relevance_score': '0.398781', 'ticker_sentiment_score': '0.317511', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Chipmaker Nvidia joins exclusive club of companies with a $1 trillion market capitalization,https://apnews.com/article/nvidia-trillion-artificial-intelligence-ai-chips-c2e5e41634dc4049209d4e1eba3836d8,20230530T153625,[],Chipmaker Nvidia joins exclusive club of companies with a $1 trillion ... The Associated Press ...,https://storage.googleapis.com/afs-prod/media/11fc80fe19664ff18a0fabddc40c0afd/3000.webp,Associated Press,Markets,apnews.com,"[{'topic': 'IPO', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.360215'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.356026,Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.162802', 'ticker_sentiment_score': '0.122849', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.462395', 'ticker_sentiment_score': '0.356364', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AWON', 'relevance_score': '0.162802', 'ticker_sentiment_score': '0.407439', 'ticker_sentiment_label': 'Bullish'}]"
Nvidia Stock Hits $1 Trillion Market Cap On AI Supercomputer News,https://www.investors.com/news/technology/nvda-stock-hits-1-trilllion-dollar-market-cap/,20230530T153400,"['PATRICK SEITZ', ""Investor's Business Daily""]",NVDA Stock Hits $1 Trillion Market Cap Investor's Business Daily ...,https://www.investors.com/wp-content/uploads/2023/05/Stock-Nvidia-jensen2023-01-company.jpg,Investors Business Daily,n/a,www.investors.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.25'}, {'topic': 'Financial Markets', 'relevance_score': '0.990999'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}]",0.141732,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.202366', 'ticker_sentiment_score': '0.039874', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.068112', 'ticker_sentiment_score': '0.064001', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.135729', 'ticker_sentiment_score': '0.079765', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.876064', 'ticker_sentiment_score': '0.19539', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.135729', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ANET', 'relevance_score': '0.135729', 'ticker_sentiment_score': '0.09107', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CSCO', 'relevance_score': '0.135729', 'ticker_sentiment_score': '0.09107', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WFC', 'relevance_score': '0.068112', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MS', 'relevance_score': '0.068112', 'ticker_sentiment_score': '-0.08222', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.135729', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
Nvidia and other tech plays are overpriced. Here's where you'll find the next big-money stocks.,https://www.marketwatch.com/story/nvidia-and-other-tech-plays-are-overvalued-heres-where-youll-find-the-next-big-money-stocks-6b8d70d5,20230530T152500,['Cody Willard'],"These alternative energy and space-related stocks could be the Apples and Nvidias of the future, writes Cody Willard.",https://images.mktw.net/im-548302/social,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.929393'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.333333'}, {'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Blockchain', 'relevance_score': '0.158519'}]",0.092422,Neutral,"[{'ticker': 'BKSY', 'relevance_score': '0.127908', 'ticker_sentiment_score': '0.012893', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.085476', 'ticker_sentiment_score': '0.1657', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'META', 'relevance_score': '0.169975', 'ticker_sentiment_score': '0.089068', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.292838', 'ticker_sentiment_score': '0.161009', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.370908', 'ticker_sentiment_score': '0.031292', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SOUN', 'relevance_score': '0.085476', 'ticker_sentiment_score': '-0.030396', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.21156', 'ticker_sentiment_score': '0.079492', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'RDW', 'relevance_score': '0.127908', 'ticker_sentiment_score': '0.012893', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DSSMY', 'relevance_score': '0.127908', 'ticker_sentiment_score': '-0.06389', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'INTC', 'relevance_score': '0.169975', 'ticker_sentiment_score': '0.054217', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SMR', 'relevance_score': '0.127908', 'ticker_sentiment_score': '0.06442', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSM', 'relevance_score': '0.169975', 'ticker_sentiment_score': '0.054217', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CRYPTO:BTC', 'relevance_score': '0.127908', 'ticker_sentiment_score': '-0.016648', 'ticker_sentiment_label': 'Neutral'}]"
Nvidia Too Expensive? Here Are Five Reasonably Priced Tech Stocks,https://www.forbes.com/sites/johndorfman/2023/05/30/nvidia-too-expensive-here-are-five-reasonably-priced-tech-stocks/,20230530T151137,['John Dorfman'],"Value investors, who belong to the bargain-hunting school of stock selection, can find it challenging getting exposure to tech stocks, which often sell for high multiples. Here are a few that price-conscious investors might consider.",https://imageio.forbes.com/specials-images/imageserve/64743ca9304997e476bb5bc4/0x0.jpg?format=jpg&width=1200,Forbes,Money,www.forbes.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.623304'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.999162'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.181265,Somewhat-Bullish,"[{'ticker': 'LRCX', 'relevance_score': '0.11894', 'ticker_sentiment_score': '-0.008049', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMAT', 'relevance_score': '0.235252', 'ticker_sentiment_score': '-0.019584', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.291644', 'ticker_sentiment_score': '0.086958', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CSCO', 'relevance_score': '0.059636', 'ticker_sentiment_score': '0.082998', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TXN', 'relevance_score': '0.177584', 'ticker_sentiment_score': '0.04517', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'LDOS', 'relevance_score': '0.059636', 'ticker_sentiment_score': '0.214049', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Chipmaker Nvidia joins the trillion-dollar club - .com,https://www.upi.com/Top_News/US/2023/05/30/nvidia-trillion-market-cap-computex-ai-huang/9631685458190/,20230530T151041,[],Chipmaker Nvidia joins the trillion-dollar club UPI News ...,https://cdnph.upi.com/sv/ph/og/upi/9631685458190/2023/1/b031a68eea7a86411ad0fb5d81b78f33/v1.5/Chipmaker-Nvidia-joins-the-trillion-dollar-club.jpg,UPI Business,n/a,www.upi.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",0.163082,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.12546', 'ticker_sentiment_score': '0.151539', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.247838', 'ticker_sentiment_score': '0.072454', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.472338', 'ticker_sentiment_score': '0.377932', 'ticker_sentiment_label': 'Bullish'}]"
Penny Stocks To Buy? 3 AI Stocks To Watch Right Now,https://pennystocks.com/featured/2023/05/30/penny-stocks-to-buy-3-ai-stocks-to-watch-right-now/,20230530T151018,['J. Samuel'],"The world of artificial intelligence ( AI ) is rapidly evolving, and its impact on the stock market today is increasingly significant. Whether you're trading penny stocks or higher-priced stocks, the wave of momentum is unavoidable to notice right now.",https://pennystocks.com/wp-content/uploads/2023/05/AI-penny-stocks-to-buy.jpg,PennyStocks.com,n/a,pennystocks.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.999612'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.495866'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.28643,Somewhat-Bullish,"[{'ticker': 'KC', 'relevance_score': '0.11324', 'ticker_sentiment_score': '0.161108', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.03786', 'ticker_sentiment_score': '0.130595', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.260321', 'ticker_sentiment_score': '0.269183', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'SOUN', 'relevance_score': '0.075635', 'ticker_sentiment_score': '0.145695', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'KSFTF', 'relevance_score': '0.075635', 'ticker_sentiment_score': '0.14628', 'ticker_sentiment_label': 'Neutral'}]"
Stock Market Lifts On Debt-Ceiling Progress; Nvidia Hits The $1 Trillion Mark,https://www.investors.com/market-trend/stock-market-today/stock-market-lifts-on-debt-ceiling-progress-nvidia-hits-the-1-trillion-mark/,20230530T150200,"[""Investor's Business Daily"", 'KIMBERLEY KOENIG']",Stock Market Lifts On Debt-Ceiling Progress. Nvidia Hits The $1 ... Investor's Business Daily ...,https://www.investors.com/wp-content/uploads/2020/03/Stock-ArtificialIntell-47-adobe.jpg,Investors Business Daily,n/a,www.investors.com,"[{'topic': 'Economy - Fiscal', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.999998'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.682689'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",0.211101,Somewhat-Bullish,"[{'ticker': 'NVDA', 'relevance_score': '0.326746', 'ticker_sentiment_score': '0.326349', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'TSLA', 'relevance_score': '0.095899', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BAC', 'relevance_score': '0.048036', 'ticker_sentiment_score': '0.005962', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'IVZ', 'relevance_score': '0.048036', 'ticker_sentiment_score': '0.160989', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'CHPT', 'relevance_score': '0.143415', 'ticker_sentiment_score': '0.007559', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MRVL', 'relevance_score': '0.095899', 'ticker_sentiment_score': '0.247416', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'CRYPTO:BTC', 'relevance_score': '0.048036', 'ticker_sentiment_score': '-0.058937', 'ticker_sentiment_label': 'Neutral'}]"
Home Prices Rose Slightly in March,https://www.zacks.com/stock/news/2101461/home-prices-rose-slightly-in-march,20230530T145900,['Zacks Investment Research'],"We start a new week in the green, at least in pre-market activity, following a mixed week that saw the Dow and small-cap Russell 2000 close in the red while the S&P 500 and especially the tech-heavy Nasdaq, now riding a strong narrative on A.I. companies, were in the green.",https://staticx-tuner.zacks.com/images/articles/main/58/1952.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Economy - Fiscal', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.360215'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.12298,Neutral,"[{'ticker': 'HPQ', 'relevance_score': '0.275867', 'ticker_sentiment_score': '0.09328', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.18602', 'ticker_sentiment_score': '0.087892', 'ticker_sentiment_label': 'Neutral'}]"
"'Few are priced for an upcrash.' The S&P 500 could reach 4,600 this year, thanks to pessimism, says RBC.",https://www.marketwatch.com/story/few-are-priced-for-an-upcrash-the-s-p-500-could-reach-4-600-this-year-thanks-to-pessimism-says-rbc-ba9741e8,20230530T145100,['Barbara Kollmeyer'],"RBC's head of equity strategy bumped up her S&P 500 target, saying investor negativity is acting as a contrarian buy signal.",https://images.mktw.net/im-790603?width=700&height=692,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.955357'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.928769'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",0.13035,Neutral,"[{'ticker': 'NVDA', 'relevance_score': '0.120733', 'ticker_sentiment_score': '-0.048504', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'C', 'relevance_score': '0.060541', 'ticker_sentiment_score': '0.085001', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MDNDF', 'relevance_score': '0.060541', 'ticker_sentiment_score': '0.167035', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MS', 'relevance_score': '0.060541', 'ticker_sentiment_score': '0.167035', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"AI boom: don't miss out, but avoid the frenzy",https://www.investorideas.com/news/2023/technology/05301AI-Boom.asp,20230530T144352,[],"May 30, 2023 ( Investorideas.com Newswire ) Investors must take a cautious approach to the Artificial Intelligence ( AI ) boom to avoid getting 'burned', warns a serial tech entrepreneur and the CEO and founder of one of the world's largest independent financial advisory, asset management and ...",,Investor Ideas,n/a,www.investorideas.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.77141'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.576289'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.262644,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.06623', 'ticker_sentiment_score': '0.16342', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.132004', 'ticker_sentiment_score': '0.175431', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Fueled by AI, Nvidia joins the $1 trillion club | Business",https://edition.cnn.com/2023/05/30/investing/nvidia-1-trillion/index.html,20230530T144300,['Nicole Goodkind'],Nvidia joins the $1 trillion club CNN International ...,"https://media.cnn.com/api/v1/images/stellar/prod/230530095726-nvidia-chips-0529-restricted.jpg?c=16x9&q=w_800,c_fill",CNN,Markets,edition.cnn.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.684621'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.360215'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]",0.317335,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.235823', 'ticker_sentiment_score': '0.184406', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.706282', 'ticker_sentiment_score': '0.523463', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.235823', 'ticker_sentiment_score': '0.184406', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.235823', 'ticker_sentiment_score': '0.184406', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Nvidia joins the $1 trillion club | Business,https://www.cnn.com/2023/05/30/investing/nvidia-1-trillion/index.html,20230530T144300,['Nicole Goodkind'],Nvidia joins the $1 trillion club ...,"https://media.cnn.com/api/v1/images/stellar/prod/230530095726-nvidia-chips-0529-restricted.jpg?c=16x9&q=w_800,c_fill",CNN,Markets,www.cnn.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.684621'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.495866'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]",0.350563,Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.233556', 'ticker_sentiment_score': '0.183004', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.701476', 'ticker_sentiment_score': '0.579788', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.233556', 'ticker_sentiment_score': '0.183004', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.233556', 'ticker_sentiment_score': '0.183004', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Nvidia's stock pushes into $1 trillion territory as latest products show move to extend dominance,https://www.marketwatch.com/story/nvidias-stock-closes-in-on-1-trillion-territory-as-latest-products-show-move-to-extend-dominance-67d610c2,20230530T143300,['Emily Bary'],Nvidia's stock was on track to close at levels that would value the chip giant at $1 trillion in the wake of announcements showing its grip on the AI market.,https://images.mktw.net/im-790650/social,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.87644'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.360215'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",0.235412,Somewhat-Bullish,"[{'ticker': 'EVR', 'relevance_score': '0.103778', 'ticker_sentiment_score': '0.151815', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.807885', 'ticker_sentiment_score': '0.38798', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'WFC', 'relevance_score': '0.103778', 'ticker_sentiment_score': '0.109677', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MRVL', 'relevance_score': '0.205807', 'ticker_sentiment_score': '0.162211', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Nvidia, C3.ai, Ford stocks climb while Anheuser-Busch shares fall, and other stocks on the move",https://www.marketwatch.com/story/nvidia-shares-climb-leading-flurry-of-ai-movers-b005bad9,20230530T143300,['MarketWatch'],Here are some of the biggest movers on Tuesday as investors returned from a three-day break.,https://images.mktw.net/im-790609/social,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",0.218961,Somewhat-Bullish,"[{'ticker': 'AMD', 'relevance_score': '0.323078', 'ticker_sentiment_score': '0.233681', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.595343', 'ticker_sentiment_score': '0.344269', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NTNX', 'relevance_score': '0.595343', 'ticker_sentiment_score': '0.344269', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'PLTR', 'relevance_score': '0.7887', 'ticker_sentiment_score': '0.38763', 'ticker_sentiment_label': 'Bullish'}]"
AI-Led Pre-Market Puts Indices in the Green,https://www.zacks.com/stock/news/2101438/ai-led-pre-market-puts-indices-in-the-green,20230530T143000,['Zacks Investment Research'],"Case-Shiller Home Price Index numbers are also out this morning, widely considered the strongest housing data in the industry.",https://staticx-tuner.zacks.com/images/articles/main/80/3600.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Economy - Fiscal', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.360215'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.118195,Neutral,"[{'ticker': 'HPQ', 'relevance_score': '0.266828', 'ticker_sentiment_score': '0.100125', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.179788', 'ticker_sentiment_score': '0.073585', 'ticker_sentiment_label': 'Neutral'}]"
